Series Name,Country Name,1970 [YR1970],1975 [YR1975],1980 [YR1980],1985 [YR1985],1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015]
Age dependency ratio (% of working-age population),New Zealand,67.32996574,63.09773009,58.5770904,53.72005641,52.27114855,52.79635126,52.69529339,50.55658847,50.40377781,54.00824581
Age dependency ratio (% of working-age population),Nicaragua,102.2688129,98.41283805,98.71085059,99.49136061,95.87230712,87.48997454,76.89078099,67.31929355,60.05977565,54.12985765
Age dependency ratio (% of working-age population),Niger,99.35941395,98.83571594,97.69302404,99.40622862,100.023714,99.45960894,101.6439576,106.3922124,110.4488459,112.9728005
Age dependency ratio (% of working-age population),Nigeria,83.13625924,85.77864075,87.80380758,91.5592798,91.36967068,88.66806168,86.24302292,86.23232525,87.4648361,87.70842622
Age dependency ratio (% of working-age population),North America,61.17812049,54.90860676,51.23851312,50.17867098,51.3054392,51.85068624,50.14629382,48.28023933,48.27947178,50.54918171
Age dependency ratio (% of working-age population),Northern Mariana Islands,..,..,..,..,..,..,..,..,..,..
Age dependency ratio (% of working-age population),Norway,59.6261325,59.91186579,58.4160416,55.43069577,54.4041596,54.86546209,54.26843386,52.35718607,51.090817,52.21039452
Age dependency ratio (% of working-age population),OECD members,62.01695123,60.18445166,57.66557525,53.99971046,52.31067426,51.56792781,50.6584661,49.9871684,50.32278318,52.59801025
Age dependency ratio (% of working-age population),Oman,97.90948959,95.61593769,91.59305842,92.3531949,90.60450616,71.85092262,65.60985819,57.80246578,41.38735781,30.04213842
Age dependency ratio (% of working-age population),Other small states,79.78965249,79.29558244,79.00946141,78.69906796,77.84701836,76.57708924,73.76478097,68.46834558,60.99124305,59.93751828
Age dependency ratio (% of working-age population),Pacific island small states,92.41149838,88.0898816,83.86886165,82.30967696,79.59137674,76.00370453,72.67808674,67.27782756,65.4026216,64.22831623
Age dependency ratio (% of working-age population),Pakistan,85.90296874,88.31635277,87.84303189,86.88465258,88.37895521,87.63070223,82.45812581,73.72576155,68.36099163,65.29531816
Age dependency ratio (% of working-age population),Palau,..,..,..,..,..,..,..,..,..,..
Age dependency ratio (% of working-age population),Panama,91.79263123,88.12394227,81.95081399,75.0137612,68.43760608,63.16058249,59.92315243,56.98867315,55.14707773,53.36680557
Age dependency ratio (% of working-age population),Papua New Guinea,84.15397881,88.77061252,90.21563012,88.2047532,80.36551112,76.02779609,74.48529113,73.88836975,71.63602375,67.08963996
Age dependency ratio (% of working-age population),Paraguay,98.46035128,91.39106272,86.28684149,83.31486119,82.9648915,80.41228948,74.40807131,66.97459984,61.39192245,56.62760289
Age dependency ratio (% of working-age population),Peru,91.78138964,89.01468672,84.99940906,78.86794104,73.9030024,68.59477777,64.57946426,59.63414312,55.18300289,53.18806328
Age dependency ratio (% of working-age population),Philippines,96.02608533,90.82308563,86.30350461,81.913681,78.83057908,74.96831636,71.60295616,68.12957232,60.67882909,57.55023434
Age dependency ratio (% of working-age population),Poland,55.43216731,50.40319671,51.87780527,53.22502356,54.47412913,51.97924671,46.44119452,41.97276416,39.76508479,43.84267732
Age dependency ratio (% of working-age population),Portugal,62.29706629,61.03729362,59.30974724,55.65938598,51.84355909,48.71566257,47.71426065,48.41240594,50.87655409,53.47967567
Age dependency ratio (% of working-age population),Post-demographic dividend,58.08926409,55.94385928,52.96457891,49.40156149,48.57806431,48.82969003,48.33344709,48.28975668,49.32644116,52.48535688
Age dependency ratio (% of working-age population),Pre-demographic dividend,89.42075684,92.06947691,94.00232736,95.7858701,96.16178875,94.376314,93.00761967,92.05294938,91.5306328,89.53990515
Age dependency ratio (% of working-age population),Puerto Rico,75.52719509,66.35357302,65.17301693,61.97815765,58.47839237,55.61957718,53.56017676,52.28556205,50.30065972,50.02424704
Age dependency ratio (% of working-age population),Qatar,61.55721717,54.56016102,54.4459786,43.26623116,42.05202355,38.653918,38.12314531,32.90858013,17.03121406,20.05470618
Age dependency ratio (% of working-age population),Romania,52.45366911,53.29006707,58.70155097,53.02388143,51.87038129,48.93059663,47.37126503,45.15118107,46.33356097,48.88613107
Age dependency ratio (% of working-age population),Russian Federation,51.35907166,47.18749807,46.73035404,47.87526625,49.71780306,50.41514478,44.27191561,40.83026161,38.84635313,43.0978772
Age dependency ratio (% of working-age population),Rwanda,102.299652,99.0369517,101.4592985,107.2980992,108.2578635,85.12510003,93.21573854,81.70967739,82.21066489,78.06861621
Age dependency ratio (% of working-age population),Samoa,113.7801801,110.1374237,96.08223771,84.7985496,79.2739441,81.37224597,82.46549004,79.87403779,76.44955373,73.98679981
Age dependency ratio (% of working-age population),San Marino,..,..,..,..,..,..,..,..,..,..
Age dependency ratio (% of working-age population),Sao Tome and Principe,108.3712185,106.0692993,108.5183477,109.4599515,110.1178473,100.6256883,96.87953035,91.77289689,88.71133394,84.20624782
Age dependency ratio (% of working-age population),Saudi Arabia,91.07776825,90.31789397,90.48627154,83.21854707,81.37436302,79.67301683,67.22757387,56.98460157,49.67568972,45.8668307
Age dependency ratio (% of working-age population),Senegal,88.91068142,90.0631373,97.55003448,101.2064843,100.3706251,96.56002036,93.3889186,89.57838176,87.82580119,87.60184833
Age dependency ratio (% of working-age population),Serbia,..,..,..,..,50.05706758,50.39021722,52.52436909,50.62760066,47.82306973,50.1111308
Age dependency ratio (% of working-age population),Seychelles,98.34955408,89.53443999,81.5237612,72.5727161,73.99517785,62.10444741,57.18298944,47.08230577,42.52532309,43.52145097
Age dependency ratio (% of working-age population),Sierra Leone,72.76764148,76.54766456,81.73385204,87.01972261,89.81238008,89.17166935,87.63424365,86.51667913,85.3710967,81.92542257
Age dependency ratio (% of working-age population),Singapore,72.78305368,58.58626568,46.57347846,41.98555524,37.09029346,40.04585406,40.44918511,37.68517204,35.78369423,37.40732456
Age dependency ratio (% of working-age population),Sint Maarten (Dutch part),..,..,..,..,..,..,..,..,..,..
Age dependency ratio (% of working-age population),Slovak Republic,57.48914669,56.11199888,57.83962771,55.55313801,55.53638936,50.58343368,45.04331878,39.83025616,38.09865214,40.78301525
Age dependency ratio (% of working-age population),Slovenia,51.47324726,53.16608654,53.29002797,47.7691635,45.71045625,43.91139988,42.68010545,41.88030551,44.11022139,48.70509704
Age dependency ratio (% of working-age population),Small states,86.7912912,83.86808772,80.06990112,77.88434769,75.95901924,74.23170813,71.17451697,66.05930392,59.54337702,58.01188668
Age dependency ratio (% of working-age population),Solomon Islands,87.82091091,102.5432158,102.2042964,101.8898589,93.16831744,85.14933643,80.9729464,79.50673572,78.62909249,75.08272756
Age dependency ratio (% of working-age population),Somalia,86.87956226,87.86920163,88.6991065,89.95348531,92.63437919,95.79680009,100.4266119,102.5264928,102.0839182,98.13399143
Age dependency ratio (% of working-age population),South Africa,83.52892884,82.15448804,80.66925458,77.28849158,72.79683059,65.01881265,63.52476373,59.09087911,56.22665781,52.14352789
Age dependency ratio (% of working-age population),South Asia,80.86346644,79.66220667,77.94166825,76.58864561,74.75699278,71.6869687,67.23089602,62.62095493,58.63560751,54.62267349
Age dependency ratio (% of working-age population),South Asia (IDA & IBRD),80.86346644,79.66220667,77.94166825,76.58864561,74.75699278,71.6869687,67.23089602,62.62095493,58.63560751,54.62267349
Age dependency ratio (% of working-age population),South Sudan,85.17948528,88.06944315,89.15345725,87.94530336,88.58487136,89.91016764,91.81643282,90.4216359,87.69997941,83.65608579
Age dependency ratio (% of working-age population),Spain,60.55296795,60.38442906,58.62376021,54.31143851,50.04644436,46.55207255,45.79053311,44.8164068,46.54713459,50.76394896
Age dependency ratio (% of working-age population),Sri Lanka,78.4830255,71.48963076,67.38817132,64.18838758,60.19836907,55.16952619,49.20654193,48.01561434,48.71127606,51.23349504
Age dependency ratio (% of working-age population),St. Kitts and Nevis,..,..,..,..,..,..,..,..,..,..
Age dependency ratio (% of working-age population),St. Lucia,120.7570363,106.4665388,95.77857427,85.69560938,78.60558902,74.38743803,66.16624141,55.54249497,50.89398115,47.32504061
Age dependency ratio (% of working-age population),St. Martin (French part),..,..,..,..,..,..,..,..,..,..
Age dependency ratio (% of working-age population),St. Vincent and the Grenadines,119.8439703,112.1455514,97.86203638,83.78953664,79.03545438,69.74692288,62.27308959,55.52901805,49.79924632,46.75944547
Age dependency ratio (% of working-age population),Sub-Saharan Africa,89.26696287,91.35470789,92.98946595,94.44447899,94.31140496,92.14165112,90.75567466,89.62683164,88.46612061,86.12248184
Age dependency ratio (% of working-age population),Sub-Saharan Africa (excluding high income),89.26529476,91.35503352,92.99139397,94.44781912,94.31420144,92.14552549,90.75975425,89.63145778,88.47084094,86.12643596
Age dependency ratio (% of working-age population),Sub-Saharan Africa (IDA & IBRD),89.26696287,91.35470789,92.98946595,94.44447899,94.31140496,92.14165112,90.75567466,89.62683164,88.46612061,86.12248184
Age dependency ratio (% of working-age population),Sudan,96.48394297,98.75588305,99.63480753,97.76109053,93.80180707,90.19921335,87.66056849,86.02294438,82.46675118,78.03512278
Age dependency ratio (% of working-age population),Suriname,108.8544362,105.4982604,78.45646036,66.0827577,63.1224829,65.20910998,64.24813289,55.84729468,53.84508038,50.75603607
Age dependency ratio (% of working-age population),Swaziland,99.78490962,103.0510671,106.2743154,106.7775746,103.2047221,101.5071814,90.66512277,81.80324982,72.95459092,69.31298373
Age dependency ratio (% of working-age population),Sweden,52.68649837,55.77394816,55.96927208,54.798944,55.56212099,57.02288775,55.51028464,53.10846969,53.16379928,59.30390803
Age dependency ratio (% of working-age population),Switzerland,53.77454228,53.94588532,51.09782133,46.57315661,46.19427903,47.74489632,48.67417834,47.27413362,46.97654002,48.84761744
Age dependency ratio (% of working-age population),Syrian Arab Republic,104.6108968,104.7190945,106.8545355,105.4342831,99.77818538,88.6277636,79.25301243,72.71610418,64.31302498,70.03046916
Age dependency ratio (% of working-age population),Tajikistan,106.53522,100.6796893,90.63784356,87.62685104,90.35320345,92.9161393,86.69111558,72.6965938,63.53794515,60.88508034
Age dependency ratio (% of working-age population),Tanzania,95.10291889,96.09438733,96.79809716,96.33400162,95.01585286,93.19920814,91.56583912,92.48170565,93.08309998,93.80093419
Age dependency ratio (% of working-age population),Thailand,90.44590779,85.24249115,76.00190304,63.40719639,53.20560086,48.44813124,43.97095638,42.59020858,39.07075985,39.24210398
Age dependency ratio (% of working-age population),Timor-Leste,80.19097217,78.13490279,69.70227619,71.1086862,70.03241093,80.40169356,109.6048315,103.3993328,83.64293254,92.27496378
Age dependency ratio (% of working-age population),Togo,90.82213713,94.4585533,97.3424992,98.11923471,96.84563936,94.84912253,89.35796972,85.19811237,83.6475712,81.83107627
Age dependency ratio (% of working-age population),Tonga,104.0041589,94.66123168,81.81409442,80.55384734,78.16724713,81.40181612,78.73078468,78.84843864,76.34574603,74.32925027
Age dependency ratio (% of working-age population),Trinidad and Tobago,84.00116703,73.86910574,65.11984908,66.23036463,64.87596225,58.30920854,47.2956647,41.00439017,40.87441965,43.24948865
Age dependency ratio (% of working-age population),Tunisia,95.9821548,89.82660184,83.94741824,77.56762032,72.6060134,64.85218513,56.9012057,48.97962549,44.52435741,44.82013584
Age dependency ratio (% of working-age population),Turkey,85.35963506,83.00080671,81.03335634,75.24409431,68.91201845,62.46973975,58.01154656,54.24908846,51.31006856,49.72123101
Age dependency ratio (% of working-age population),Turkmenistan,98.63032597,92.0377552,83.83463236,79.88441051,79.40834376,77.54260928,68.35205005,59.36661371,50.04271847,47.88324892
Age dependency ratio (% of working-age population),Turks and Caicos Islands,..,..,..,..,..,..,..,..,..,..
Age dependency ratio (% of working-age population),Tuvalu,..,..,..,..,..,..,..,..,..,..
Age dependency ratio (% of working-age population),Uganda,97.88117272,99.17305186,100.1984793,100.9727428,102.9788712,106.3068259,108.448643,108.3003287,106.1881479,102.3453678
Age dependency ratio (% of working-age population),Ukraine,50.73701357,49.78686569,49.97736179,49.3129966,49.46048831,49.86111918,44.4813696,44.03534284,42.57019968,43.33590111
Age dependency ratio (% of working-age population),United Arab Emirates,57.39250187,42.48797771,41.73428437,48.93227739,46.68495649,38.26773507,36.17591225,23.56633883,16.32909694,17.75143866
Age dependency ratio (% of working-age population),United Kingdom,59.21554169,60.12417941,56.17710184,52.18940852,53.14633355,54.61765402,53.55463412,51.47764369,51.21845478,55.12194955
Age dependency ratio (% of working-age population),United States,61.13578553,55.11402144,51.65421629,50.63062186,51.79470699,52.30076665,50.54971679,48.69684723,48.7340131,50.91244992
Age dependency ratio (% of working-age population),Upper middle income,79.33941645,77.7706603,70.48751043,62.19466361,58.4905222,56.00280676,51.19599772,44.57386546,41.39859415,42.37639083
Age dependency ratio (% of working-age population),Uruguay,58.24201384,59.62977168,59.87905061,60.73628243,60.38880265,59.89562777,60.3796873,59.52132206,57.35678629,55.88340844
Age dependency ratio (% of working-age population),Uzbekistan,104.3510252,95.63615557,85.19607375,81.48417618,81.54779461,80.43514447,70.9476867,59.24470405,51.00110714,49.65053411
Age dependency ratio (% of working-age population),Vanuatu,93.29485003,92.01591818,90.51337815,90.93405383,90.21754641,85.92489446,81.23041366,75.35300916,72.85575298,68.71967818
